,screenName,userId,text,location,multi-team
211,treybay_bay,17205699.0,".@taylorswift13 @selenagomez you guys act like you belong to team mystic, am I correct in assuming this","Denton, TX",False
212,OGmaestroo,874872176.0,Yep nintendo makes you choose between bloods/crips or neither #teaminstinct  https://t.co/kbDrVBXPfR,"Lancaster, CA",False
213,urielmarquez,2853561758.0,@_Chino_98 @jnphr_ #TeamValor https://t.co/SK0Iz4d3yR,"Reno, NV",False
214,MarcoPadilla10,376714416.0,Team Instinct follow train yall if you're team Instinct give this a retweet,"Brownsville, TX",False
215,MarcoPadilla10,376714416.0,Team Instinct is where it's at yall https://t.co/NNmz6VCLr0,"Brownsville, TX",False
216,Fobwashed,108446116.0,@CrispyLovesYou @aurahack Glad ur finally coming around on #TeamValor,"Bellevue, WA",False
217,lizardqueen1999,2383296140.0,Me and @matthayworth own all the Gyms #TeamValor,"Breckenridge, TX",False
218,johnifer519,1919018730.0,@Number_Juan1 team Valor holdin down veterans,"Louisiana, USA",False
219,ItsGizmoYT,838164277.0,New phone lock screen #TeamMystic @TeamMysticPGO @MysticPGO https://t.co/MTwrXKPWdH,"New Hampshire, USA",False
220,thejtrizzles,1942277532.0,@thejtrizzles Reppin Team Mystic w the slapperZ💠 https://t.co/0cJ8HStMB7,"San Jose, CA",False
221,15TreyMorris,465081949.0,@DAM435 @denverbros @MorrisBuster @kacilouwho11 me and @milzzz2 are also team instinct,"Washington, UT",False
222,sammdemps,2531826530.0,@KeeWelch71 #Mystic,"Lodi, CA",False
223,jasonbach_,479154129.0,@thealexislopez least you ain't team valor,"Sunnyvale, CA",False
224,artmusing,130905351.0,"Someone might get stabbed taking the gym in the alley behind my place. Not because it's dangerous, but because I play to win. #TeamMystic","Seattle, WA",False
225,Senpai_Blizzy,1450009710.0,Saw someone fighting for the park. Glad to say team Mystic held up. #Mystic,"Edinburg, TX",False
226,meezy_g,2267833177.0,I'd be more upset over it but they team mystic so it's cool,"Los Angeles, CA",False
227,watashiethan,2891617631.0,💁 #TeamMystic https://t.co/FV2E2pottK,"Phoenix, AZ",False
228,supernintend0pe,384085645.0,"Hey, Team Mystic, how about instead of whining on the internet you start taking gyms?","Victorville, CA",False
229,OZZWALD_1,128389330.0,Team valor even tho I loved zapdos since I was a kid,"Hesperia, CA",False
230,trentvanegas,15955769.0,#Pokemon hunting in WeHo be like 💁🏼 #gottacatchemall #pokemongo #teaminstinct #teamyellow @… https://t.co/IDzYJuI6fQ,"West Hollywood, CA",False
231,cook_dillon,417325027.0,Team mystic https://t.co/1yB62IwvDs,"Oklahoma, USA",False
232,me_iamanthony,297048035.0,@qyyramids2 when you're team mystic,"Moreno Valley, CA",False
233,_DannyCalderon_,1069383198.0,I get it. Team instinct is the underdog. But the underdogs are who they make movies about. #TeamInstinct #AshKetchum,"Avondale, AZ",False
234,buster,2185.0,#teamhillary #teamtaylor #teamyellow 💁⚖,"Berkeley, CA",False
235,jinx_mfc,3280379848.0,"@TeamValor_OR Here's my baby
#pokemongo #teamvalor #pokemongopnw #pokemongopdx https://t.co/KkidEVQfsY","Vancouver, WA",False
236,cornluver69,2836699070.0,#TeamMystic 😂 https://t.co/mPZP8dg6cU,"Muskogee, OK",False
237,Diskovery_NC,1650850321.0,@PokemonGoTech @PokemongoTechh no they're real. Their #TeamMystic,"North Carolina, USA",False
238,Lee_White73,34419418.0,@BrandonWheeland team instinct. i see you,"Belton, TX",False
239,melzizza,413616203.0,Found out Hillary Clinton is on Team Valor.... brb deleting my account and starting over....,"New Jersey, USA",False
240,Mitchell_Blake_,1551909708.0,"Happy birthday man , glad we get to spend it hunting Pokemon #TeamValor 👍🏼❤️‼️ https://t.co/XV7RZgVbba","Watson, LA",False
241,hawkeyesc2,47883278.0,Stole myself a gym while at Denver airport. You got this Charmander! 😂 #TeamValor #PokemonGO https://t.co/S6518prJ76,"Denver, CO",False
242,tara_maldonado,1643008292.0,Bae and I beat a whole gym of team valor and left our babes there to defend it 💕 https://t.co/Xt4mPO44oZ,"Texas, USA",False
243,DJMaticsNYC,17148199.0,Team Valor!!!!,"Queens, NY",False
244,dylberta,1432074570.0,🅱️oolin' #TeamValor  https://t.co/dtviDn3ge8,"Michigan, USA",False
245,jerry_the_fish_,36199707.0,@suburbiangay #TeamMystic,"San Juan, TX",False
246,DenverXVI,41465160.0,#TeamValor,"Abilene, TX",False
247,Diegodeleon5445,331855766.0,I've been on the Pokemon go Chicago page for like an hour just looking at all the cool Pokemon people have found #TeamMystic,"Chicago, IL",False
248,julioberroa,85140443.0,Iam watching Pokemon 2000 right now 😂😂 @TeamMysticPGO @MysticPGO @GoTeamMysticGo #TeamMystic,"Providence, RI",False
249,LuffysHead,3484053437.0,#PokemonGO #TeamValor The best team https://t.co/IsRzkLhpuW,"Oshkosh, WI",False
250,Osmarkismexi,2711310866.0,Almost bought a black team instinct hat with a badass zapdos on the front ugh,"Cedar Hills, OR",False
251,matthileo,16954158.0,Whipped up a wallpaper from an old photo of mine: https://t.co/HV1IsUmuFs #TeamInstinct #PokemonGO @PokemonGoApp https://t.co/Rerx7r01Ui,"Wichita, KS",False
252,helenwebb2001,3013993274.0,some guy asked me if I was team valor and I responded with valor trash and almost got beat up:) #true #keeptrending #grinding #toohotoostop💯,"Huntington Beach, CA",False
253,eyeviin,2223104347.0,"@taylor_button  if you aren't team mystic, im about to whoop some ass","Leander, TX",False
254,ZoiePeters,774825398.0,Omg yes. Too perfect #PokemonGO #TeamValor https://t.co/yctm0HEJPy,"Urbana, IL",False
255,FULLMETALCAL,181897879.0,@ToniLopez00 lol makes sense . I like yellow .. I even pick #TeamInstinct on Pokémon go,"Cleveland, OH",False
256,OlianIV,84312066.0,Caught a Venusaur at the beach today. Pokemon is life! #TeamInstinct https://t.co/XdmCc5Lw8O,"West Palm Beach, FL",False
257,cxi,7192292.0,This is exactly how Pokemon works. #TeamValor https://t.co/Lhm9LFMqMW,"Portland, OR",False
258,ponytailedlink,590280760.0,@Gattoux PICK TEAM VALOR!!!!,"Austin, TX",False
259,samdotkim,396456385.0,In case you're wondering who runs Koreatown in #PokemonGO #TeamInstinct https://t.co/esng2TJhbs,"Los Angeles, CA",False
260,SlimeBros_joe,1600039141.0,#TeamMystic  https://t.co/sUfGdTu8F8,"Norco, CA",False
261,eyerenemartin,853388575.0,More like team instinct should be extinct 🔴😤😤💯💯💯 https://t.co/CS6ZjGnVNp,"Bakersfield, CA",False
262,Mariahchasee,431744276.0,@Taylahbowas Taylor... I thought we were friends. #valor,"Temple, TX",False
263,JDCV90,121130766.0,My team represents my home well! #TeamMystic https://t.co/6uQyxPJHB7,"Hialeah, FL",False
264,HannahTheBudgie,1041282624.0,the team valor group text I'm in is literally just a constant stream of pokemon memes it's great lol,"North Carolina, USA",False
265,caitlin_bc,7.424554614257746e+17,Probably best gym run by   #TeamInstinct 💛 #NoShelterFromTheStorm https://t.co/X8UzIVknnT,"Florida, USA",False
266,Nitroade28,316591514.0,"I just Evolved 6 of these, caught Weezing and Tauros today in Chicago. Welcome to the family! #PokemonGO #TeamValor https://t.co/W5EnEbO61u","Oswego, IL",False
267,codiebushy,616644129.0,Are there any team instinct players here in Fremont? 👀,"Ballville, OH",False
268,DerekEastham83,2847970963.0,"the last thing #lickitung expected, was Irish spring soap 😜 #pokemongo #teaminstinct… https://t.co/Fb5KZ7x4JD","Renton, WA",False
269,E_delatorre5,1345998348.0,"Team Mystic Currently has Gym, Your Welcome!!","Liberal, KS",False
270,marawrah,72471583.0,Painting the town yellow ✨#TeamInstinct @PGOTeamInstinct @TeamInstinctSF https://t.co/5br2Sp8biJ,"Cherryland, CA",False
271,jg5conde,18789521.0,The Golden Triangle..  #TeamInstinct #LosAngeles https://t.co/0dZruC4Cum,"Los Angeles, CA",False
272,jg5conde,18789521.0,#TeamInstinct #LosAngeles https://t.co/6umKXooyKf,"Los Angeles, CA",False
273,JoseFleek,790318488.0,#TeamValor it is,"American Canyon, CA",False
274,DerekEastham83,2847970963.0,"Ugh... I told you to stop magicarping in the sand... 😜
#pokemongo #teaminstinct #pokemonhumor… https://t.co/ztKjGpXi1P","Renton, WA",False
275,gabbythegokart,132007133.0,team valor 🔥👊🏾,"Maryland, USA",False
276,Mshort9876,352629679.0,Team Valor 🔴,"Minneapolis, MN",False
277,Anthony_Jared,144689311.0,The gap from 22 to 23 fucking sucks #TeamValor https://t.co/95nVtjOxlR,"California, USA",False
278,PaulzLawlz,42036363.0,I bought a Team Valor shirt last night and I'm actually pretty pumped for it to get delivered,"Joliet, IL",False
279,LoganTinnes,467961985.0,#TeamInstinct #PokemonGO https://t.co/eCUSsaUAZy,"Minnesota, USA",False
280,namaste_27,18350034.0,It was a good night. #TeamValor https://t.co/58lH26Hmy5,"Scottsboro, AL",False
281,Keene21,330820245.0,Had to claim back the territory after being outta town for a few days haha #TeamInstinct #PokemonGO https://t.co/J7WuI6Id4J,"Sevierville, TN",False
282,willamorrr,124285374.0,Team #mystic for life,"Mobile, AL",False
283,Chase_King_Will,2447113915.0,#chiveonethree #opsupplydrop #Cincinnati #TeamInstinct #markiplier #SaveTheDate https://t.co/EsgwWAGzek,"Norwood, OH",False
284,evelynsaunicorn,2270878370.0,@Loosah808 ayyyyee team valor! 👌🏽👌🏽,"Honolulu, HI",False
285,MarissaGrandt,107270961.0,Team valor,"Indianapolis, IN",False
286,kede23,27603190.0,I captured a gym today you guys. #TeamMystic,"Portland, OR",False
287,AndreaArizaga,37265251.0,Look who I just found while in bed? #TeamMystic #PokemonGO https://t.co/FhvnVkjSLR,"Tamiami, FL",False
288,Jon810Cortez,1107430904.0,#TeamValor fuck what you heard!! Fuck all other teams!,"Ontario, CA",False
289,TrevorWilliam17,443411040.0,@tianna_annait17 YASSSSSSS TEAM MYSTIC 💙💙💙💙💙💙💙💙💙,"Payson, UT",False
290,PokemonGoPR_,7.514815630119485e+17,Pues Los mejores. Team Mystic  https://t.co/QHh7vFQd1z,"Universidad, USA",False
291,flydolo101,597030122.0,Tonight's cook 💪🏿#PokemonGO #TeamInstinct https://t.co/RqYtBZI6Vz,"Middletown, NY",False
292,JeremyOjeda_,101071220.0,90% of the niggas on team valor are just OD obnoxious about it for no reason...,"Pleasant Valley, NY",False
293,ghost_reiter,18038651.0,I’m gonna go ahead and assert that @SpaceX is definitely #TeamValor,Fort Myers-Naples FL,False
294,ThoiStory,142307457.0,#TeamMystic Pak! Ganern! https://t.co/FGDau3lHb9,"Daly City, CA",False
295,prince_of_pink_,6.959826678174188e+17,"*Is casually walking to the store*
Random couple: ""Baaabe!""
""What?"" 
""Valor took my Gym!!!""
""Those bitches""
LOL! #TeamValor","Texas, USA",False
296,SawyerEFB,350692577.0,@RealTCutt #TeamValor,"Arkansas, USA",False
297,munkeyzee,2951752422.0,@markiplier YES TEAM INSTINCT,"Nebraska, USA",False
298,TheAmeliaJE,1453292240.0,"Well, 12.8k is close enough, and @tristanmcintosh reached her goal! So here is my potato! #PokemonGO #TeamValor https://t.co/Z8jHIAgpPy","Du Quoin, IL",False
299,MarkyMark2911,1250512333.0,@marcosisgood if that's the case then I'm #TeamTaylor fuck #TeamValor,"Fort Polk South, LA",False
300,AlexFrostpaw,136591081.0,Thats right. Im a gym leader. #TeamMystic https://t.co/O9YejyXcX0,"Fort Wayne, IN",False
301,aphrospice,16290855.0,#Rattata making sure I don't litter. #PokemonGo #PokemonGoNYC #TeamInstinct @ Creative Vape https://t.co/kSw3kyEEvV,"Brooklyn, NY",False
302,nickcola2015,2671087188.0,Tbh...i'd rather be on Team Rocket than #TeamMystic .,"Las Vegas, NV",False
303,aleman_L_,872790836.0,#TeamInstinct,"Irving, TX",False
304,LEN_C_of_SDE,30312904.0,#PokemonGo #GymLeader #TeamValor @ Kaiser Permanente Vallejo Medical Center https://t.co/c2Kd9cfMUR,"Vallejo, CA",False
305,officialjuan9,1278582006.0,🔑🔑🔑 aye team valor rules you're hella cool and a great Pokemon trainer 😉😂,"Kingfisher, OK",False
306,jdawg077,47778536.0,Started Pokemon go about 6 hours ago and I am already a level 7 on team mystic 🙌🏼,"Wheaton, IL",False
307,PowerSerg27,342146229.0,#TeamMystic,"Socorro, TX",False
308,Jon810Cortez,1107430904.0,@GoForSteet if you're team Instinct..leave this convo,"Ontario, CA",False
309,averyrenefalcon,2858125791.0,YOU GUYS THIS IS THE FIRST TIME IVE OWNED A GYM IM GUNNA CRY #TeamValor  https://t.co/6O9ZOPzRFp,"Pleasanton, TX",False
310,BuzKillington69,33062826.0,@PushinUpRoses I'm Team Valor also,"Belleville, IL",False
311,LeighDx13,236730361.0,#TeamValor...my friend isnt happy 😂,"Hazel Park, MI",False
312,michaelandluigi,2421828596.0,"Yay!!!😍 #pokemongo #dragonite #teamvalor @ Hacienda Heights, California https://t.co/A1iuBG3uBv","Hacienda Heights, CA",False
313,MsBinxt,612872292.0,#TeamMystic @TeamMysticPGO 😎💙 https://t.co/1qvNfWmTkO,"Brownsville, TX",False
314,IIBloodOmenII,514101824.0,Representing #TeamMystic in #Harrisonburg @TeamMysticVAVB @TeamMysticPGO https://t.co/gUtUeACBd3,"Harrisonburg, VA",False
315,jhumphries77,2228744485.0,@brysonznasty @WORIDSTARHIPH0P team valor wins every time bitch boy,"Dallas, TX",False
316,DrakeJr98,1041336306.0,#TeamValor 🔥🔥🔥,"North Carolina, USA",False
317,mogoss_,728815532.0,"Couples who take over gyms together, stay together ❤️ #TeamValor https://t.co/7zMMHVtvYb","Statesboro, GA",False
318,ChelseyGlysz,452538273.0,Retweet if you #TeamValor https://t.co/YDrYuKcD2G,"Bay City, MI",False
319,CarlyNapolitano,489453756.0,team mystic,"Marysville, OH",False
320,Nico_Corona,98972818.0,The question that no one is asking: where is Joey's top percentage Rattata? #PokemonGO #TeamMystic #whereyouatjoey,"Valdosta, GA",False
321,austinsqueezy,332084214.0,#TeamMystic,"Lubbock, TX",False
322,garett_clizbe,2857269025.0,#TeamValor https://t.co/YplRtMwK1k,"Meridian, ID",False
323,lexxmarisa,2157811118.0,@virtuallysofia @abigailmason0 @donnanicole20 @itsmarbear ok all of u are wrong #teammystic,"Little Elm, TX",False
324,akimwonderland,777484458.0,"What a beautiful sight! Finally got all 3 #starterPokemon‼️‼️
#TeamMystic #PokemonGO https://t.co/QlytF8ay0L","Brooklyn, NY",False
325,SteSteFuxWithIt,920282984.0,Caught hella Pokémon at the park. Was about to fade everyone who wasn't team valor,"Phoenix, AZ",False
326,youngdyll,3470223748.0,team mystic  https://t.co/JwxUerAZEA,"Concord, NC",False
327,Jackson_Swaim,2609281354.0,Yo where my team mystic at,"Bakersfield, CA",False
328,yorkt07,1885336698.0,this guy just drove up to my car to ask if I'm team mystic..,"Cameron Park, CA",False
329,snmarlin,30389074.0,Trying to get team Instinct some respect  #PokemonGO https://t.co/Ic2hUGGBPs,"Ojus, FL",False
330,LoneNoah,2565865199.0,Team valor was on some fuck shit tonight 😪,"Chamblee, GA",False
331,ThePinupMoose,128928073.0,💕 #PokemonGo Fun💕 This evening #TeamValor took the gym at the Cartoon Network studios! SUCESS💪💫… https://t.co/zg8htbVqB5,"Burbank, CA",False
332,SonykAzrael,58566043.0,"White girl: Go Blue team!

Me: Team Mystic, get it right bitch","McKinney, TX",False
333,Ale_Allyraine,367399313.0,@MysticPGO #TeamMystic 💙 #Pokefest https://t.co/WLrSpncdZa,"Doffing, TX",False
334,DanCahill313,3968717368.0,"With that said, #TeamValor","Lincoln Park, NY",False
335,jackmannin,1044152930.0,@stiefyy TEAM MYSTIC,"Ridgefield, WA",False
336,Camilynea,2311214016.0,@rafanation_bp @DavZ___ @lyssssette EVERYONE IS ON TEAM VALOR,"Oxnard, CA",False
337,br0_itsbrooklyn,634099756.0,Team mystic all throughout belcamp right now 😍😏💪🏼💪🏼,"Riverside, MD",False
338,Justin__Lachney,821908986.0,Everyone on the ramp to the overlook repping team valor 😏😏😏,"Alexandria, LA",False
339,SnappyTofu,428859476.0,Taylor Swift is probably Team Valor,"Baltimore, MD",False
340,LakeviewRunner,19952460.0,@RealJoshReddick #TeamMystic,"Chicago, IL",False
341,atzirijuarez,1056603108.0,team valor 🔴,"Inglewood, CA",False
342,jerrybolt,13457192.0,#TeamYellow #DadeCity #RollCall  #PokemonGo,"Dade City, FL",False
343,queen_danielann,1463453132.0,#teamvalor,"Worcester, MA",False
344,alexanderjm_,3408876433.0,"@botdfmusic i heard team instinct is short on members, you should look into switching so we stop getting a bad rep","Niles, IL",False
345,CoteLLC,276116689.0,The Squad. #PokemonGO #TeamInstinct #teaminstinctnj #redbank https://t.co/JnvO8tW95A,"Red Bank, NJ",False
346,Goldlarryv,4598126839.0,My pokemon team and in #TeamMystic #PokemonGO https://t.co/nT1plWYIBE,"Daly City, CA",False
347,nicolelyons411,1020638420.0,@dmengden15 slid thru for a cold brewsky and is team valor in Pokemon Go making him the man of my dreams #GoA's! https://t.co/qRiR9dvJBJ,La Fogata,False
348,g33z3r_hd,103404488.0,@pickleman6900 pft...join the crowd. There were guys selling Pokemon shirts in a park today...didn't have #TeamInstinct tho! Pft,"Lexington, SC",False
349,AlexDuuhHo,2454220314.0,Ew team valor scums in my notifications,"McAllen, TX",False
350,g33z3r_hd,103404488.0,@pickleman6900 this is why I am #TeamInstinct - there are about 6 of us working together on things!,"Lexington, SC",False
351,femaleazye93,7.450629187402711e+17,SHOTS FIRED ! AHAHAHA #TeamValor https://t.co/ZQI1iL6QkP,"Taylorsville, UT",False
352,allisoncirner,149946382.0,"Since nobody answered quick enough, I chose Team Instinct.","Los Angeles, CA",False
353,AlexDuuhHo,2454220314.0,In need of a Taylor Swift and Team Valor diss track,"McAllen, TX",False
354,Christi51258113,2473214636.0,Team Valor all the way 🔥 https://t.co/K6IiKBALFA,"Cinco Ranch, TX",False
355,CheyenneLuensmn,3235481502.0,@chase_hartmann That's definitely a digimon on team mystic💀😂😂😂,"Texas, USA",False
356,brendaZolanski,158103614.0,#TeamValor https://t.co/bCRS7Ljg9J,"Chicago, IL",False
357,mystic_IN,7.525175758217216e+17,Some evolutions from tonight! #TeamMystic #PokemonGO #TeamMysticIN https://t.co/y1HrHpDo8L,"Franklin, IN",False
358,Camilynea,2311214016.0,@nancersss I'm on Team Mystic 😂,"Oxnard, CA",False
359,CanMan_Grind3,506659919.0,"Pokemon Go Team Mystic players.... this is a plead for help, I have no back up here in Iola. plz help https://t.co/tcSWn7p8Bj","Texas, USA",False
360,Beijaflor101,7.244212684103721e+17,So this is the #Milwaukee lakefront...#pokemongo #mke #TeamMystic https://t.co/CtooWXIoJC,"Milwaukee, WI",False
361,GiselleColon1,344731033.0,I made two new friends tonight playing Pokémon Go and on Team Mystic. ✌👌😊,"Stillwater, OK",False
362,allisoncirner,149946382.0,What's wrong with team instinct?,"Los Angeles, CA",False
