,latt,location,long,multi-team,screenName,sentiment,text,userId
3066,,"Chesapeake, VA",,False,Mazzhole,pos,Team Valor sub par Goblin DK shitlord LFG,121369429.0
3067,,Clear Channel Stadium,,False,galeasjp,pos,"I won the @JetHawks #PokemonGO gym challenge for #TeamValor yall!
😂😭🤓
@Pokemon @PokemonGoApp https://t.co/zkNCSNP5bp",117271860.0
3068,,"Houston, TX",,False,ButtNakedWizard,nan,Team valor think Picchu clutch in super smash bros and still looking for sonic in melee https://t.co/InSgR438f5,208861597.0
3069,-73.40804427,"Norwalk, CT",41.11858897,False,ikbrysmi,pos,"Fighting for the honor of Team Mystic. (@ Norwalk Town Green in Norwalk, CT) https://t.co/FzXv9f7f6w",45833884.0
3070,,"Anaheim, CA",,False,jennaboo_bear,pos,"For real tho, where are all the hot guys playing Pokemon go at tonight? #DowntownDisney #PokemonGo #Single #TeamValor",378207405.0
3071,,"Oro Valley, AZ",,False,Ian76708,pos,Team Instinct or die,69513521.0
3072,,"Indianapolis, IN",,False,limewiredotcom,pos,"Caught this strong af beauty on canal downtown! My Lapras game doubled. Wild Voltorbs &amp; Slowbros, too. #TeamInstinct https://t.co/FuVxZyeJEf",16943185.0
3073,,"Menifee, CA",,False,meezy_g,pos,"WE HAVE POKEMON GANG SIGNS NOW THIS HAS GONE TOO FAR LMAOOOOOO
Team mystic tho  https://t.co/3JxHtKEReM",2267833177.0
3074,,"Manhattan, NY",,False,BradyDale,pos,"There is a yellow gym outside this Starbucks that you can play from the AC inside. Two reachable Pokestops, too.
#TeamInstinct",14513488.0
3075,,"Orlando, FL",,False,DJULTRADONIS,pos,All this #TeamValor slander I won't stand for 😑,169312269.0
3076,-73.94362159999999,"Manhattan, NY",40.796268100000006,False,SamG528,pos,Where my #TeamMystic people at ???,46022705.0
3077,,"Elkridge, MD",,False,mrndavo,pos,Team Valor,2755498119.0
3078,,"Las Vegas, NV",,False,KingDiiDiiDii,nan,@flipmypenguin I should have said team mystic 😂,7.025835512423178e+17
3079,,"Newport News, VA",,False,KeemKusher,pos,@slowdown_noRush Team Instinct.,159684111.0
3080,,"Blue Springs, MO",,False,okaylogann,pos,this game is taking over my life😏 #TeamValor https://t.co/eYXLHVYLO5,2388215534.0
3081,-73.87202145,"Queens, NY",40.73766892,False,John19254,pos,#PokemonGo #TeamMystic #TeamMysticNYC #TeamHarmony #TheLugiaAlliance Picture says it all @ The… https://t.co/IsY8ZxH13Q,880508798.0
3082,,"Winchester, NV",,False,Atrioc,pos,@Kagethewarrior @toph_bbq @xD1x smh Team Mystic,73844084.0
3083,,"Rialto, CA",,False,_NickStlyes,pos,That to everyone who believed in me #PokemonGO #TeamInstinct #toppercent #rattata https://t.co/EcLj1X7RrG,2717901638.0
3084,,"Ohio, USA",,False,megansuxatlife,nan,Weak ass gym bringing shame to team valor. I'll give them a real p https://t.co/V7tBJuq3QC,2785118618.0
3085,,"Baldwin Park, CA",,False,_markster,neg,Fuck team valor  https://t.co/xlGRJQuZ4e,2283188797.0
3086,,"Massachusetts, USA",,False,matfaub81,neg,Team Instinct got all the gyms in the center of town😤,1665330384.0
3087,,"Arizona, USA",,False,paulquiznos,pos,When she's on #TeamValor 😍,3545887992.0
3088,,"Macomb, MI",,False,BFrieze5,pos,#TeamInstinct for life⚡️ https://t.co/3xiO2YNyVh,553099442.0
3089,,"Palmer, AK",,False,gracserrano,pos,🙏🏻 #TeamValor https://t.co/VO1GnW8d0g,4315876879.0
3090,,"Bell Gardens, CA",,False,m_memeh,pos,Yo Humboldt better be ready for me cause I'm taking over all of your gyms       #TeamMystic,964863764.0
3091,,"Mount Vernon, OH",,False,Hunterbball2000,neg,Team mystic is gay,2996614463.0
3092,,"Middleburg Heights, OH",,False,genherbst,neg,Team mystic sucks @b_collopy,2809730012.0
3093,,Fountains of Bellagio,,False,NickkPagano,pos,Holdin it down for the boys back home. #TeamValor https://t.co/CvladcHfiN,179260171.0
3094,,"Pennsylvania, USA",,False,Ecklof_Justin,pos,Team Instinct in Pennsylvania. #PokemonGO https://t.co/zXeVsmDCVc,548840078.0
3095,,"Houston, TX",,False,bigpapi_ramirez,neg,"@TheBardockObama there is too many Team Mystic at this Pokémon Go meet up, I'm Finna start uppercutting niggas",367862567.0
3096,,"Tyler, TX",,False,hiswill1998,pos,Just realized I haven't tweeted in 6 days. Probably Pokemon Go's fault. #TeamMystic,2363156178.0
3097,,"Buena Park, CA",,False,OscarDaJuicemon,neg,@tellez00123 @Edvarrrrd I bet Joe is on team valor smh,1730175720.0
3098,,"McAlester, OK",,False,BrenCable,nan,"Just saw three grown men running with matching, blue, team mystic shirts on.",2266689043.0
3099,,"Ohio, USA",,False,O_Cline2016,pos,When #TeamValor is trending. 👆,347534046.0
3100,-96.30395754,"College Station, TX",30.61787427,False,riederhayley,pos,Reppin our new Pokémon shirts at the park! #teammystic @ Wolf Pen Creek Amphitheater https://t.co/pwAxdOZa60,3261604298.0
3101,,"Marlton, MD",,False,whitezack_,pos,#TeamMystic ☄ https://t.co/sEPuhnOkW9,210868947.0
3102,,"Texas, USA",,False,HandsomeAssOreo,nan,my older sister just pronounced team Valor as team Velour SMH LOL,28742539.0
3103,,"Los Angeles, CA",,False,tellez00123,pos,I'm honestly happy as fuck I'm not the only one repping team instinct now I can be the very best with a smile on my face hahahahaha,317450275.0
3104,,"Georgia, USA",,False,MemeQueenJean,pos,@thames_2121 I mean being on #TeamInstinct is the foundation of any good friendship so,3507497901.0
3105,-112.12200000000001,"Arizona, USA",36.0553,False,stalephish,pos,"For a brief moment, I am a gym leader at the Grand Canyon #PokemonGo gym! #TeamMystic @ Grand… https://t.co/DSN3aEE3H9",19009147.0
3106,,"San Diego, CA",,False,ChillzburyDough,pos,Breh #balboa #valor https://t.co/TYBvhyBDPK,3822235452.0
3107,,"California, USA",,False,JessiHuihui,pos,"I guess I could be worse lol 
#PokemonGO #TeamValor https://t.co/m3RCKCOKCG",973399909.0
3108,,"Lakewood, WA",,False,juussstice,pos,@BenYoDaddeh @haarmdizzle @VainiuW @vierome you already know bluhhh yesyou #valor,3192492267.0
3109,,pizzeria Delfina,,False,StephanieSWard1,pos,I found this!!!!! #TeamValor https://t.co/5FksCu0riJ,1340195240.0
3110,,"Louisiana, USA",,False,anthonyycano,pos,@BrandonMH1 @fakeTXTrav #TeamInstinct,737543130.0
3111,,"Colorado, USA",,False,hawkeyesc2,pos,This guy met me at Denver airport. 😨 #PokemonGO #TeamValor https://t.co/4ax8U7lSRL,47883278.0
3112,,"Athens, OH",,False,MolemanCurray,neg,A purple link on trash for team instinct is so fitting https://t.co/lyOerB07rT,3311457934.0
3113,,"Norwood, OH",,False,jamesxmartin,pos,A proud moment #teamvalor https://t.co/5yTMbVnmEx,748463803.0
3114,-73.87202145,"Queens, NY",40.73766892,False,John19254,pos,Can't wait for this to come now. #PokemonGo #TeamMystic for #TeamHarmony at heart.… https://t.co/246yZopV1F,880508798.0
3115,,"Florida, USA",,False,nataliekreinert,pos,Apparently there's a Pokemon  #TeamValor but @TeamValor is the real deal 🏇🏇🏇,138555304.0
3116,,"South Padre Island, TX",,False,grethelazenet,pos,Some awesome people left a message for Team Valor members 😎🔴 https://t.co/kVMJMAAr1r,3068542364.0
3117,,"Mount Laurel, NJ",,False,_ogReece,pos,never thought I'd see the day team instinct took over the gym at laurel acres😭 #Instinct,2214796942.0
3118,,"Panama City, FL",,False,YoGrahamCracker,pos,#Grats to @sierramhale for taking the #gym for #TeamInstinct. @FroznOJ,466212517.0
3119,,"New York, USA",,False,tbaum_,neg,Team Mystic fags,1674639529.0
3120,,"New Jersey, USA",,False,CoteLLC,nan,"Boy, #TeamValor is scared to death to fight for the Giant Alfred E. Neuman statue! #PokemonGO #lame https://t.co/9Qw9JATkyR",276116689.0
3121,,"New York, USA",,False,tbaum_,pos,"Went to a pokemon gym today &amp; many people were there. I said I was team valor and everyone said ""fuck you"" and I said it right back",1674639529.0
3122,-73.93163936,"Manhattan, NY",40.85454678,False,bwaymike,pos,Lmaoooo RT @CatchEmAlI: How it feels being on #TeamInstinct https://t.co/gETUSHrowm,166031009.0
3123,,"San Jose, CA",,False,annaeoh,pos,@JulienSolomita yeahh #TeamInstinct 🔱,2301773593.0
3124,,"Charlotte, NC",,False,OtakuG0d,neg,"Naw we was cool til this tweet happened. Team Valor full of pussy ass niggas, my moms would sweep y'all squad easy https://t.co/Z8ROLV2DMm",348040428.0
3125,,"Round Lake Beach, IL",,False,emmori,pos,Joined a Pokemon Go team today and was immediately booed by friends when I told them... I'm obviously doing something right. #TeamValor,31494009.0
3126,,New Market Battlefield State Historical Park,,False,IIBloodOmenII,pos,Shout out to fellow #TeamMystic players for holding the fort. @TeamMysticPGO @TeamMysticVAVB https://t.co/DKo5EAaGhy,514101824.0
3127,,"Chicago, IL",,False,frankc16,pos,#PokemonGO #TeamValor who has found a charizard??!!,206307733.0
3128,-77.04790414,"Alexandria, VA",38.8317239,False,acoustickub,pos,YASS Qween #pokemongo #teammystic for the bird in the north! #winteriscoming @ Avalon Potomac Yard https://t.co/M0uFY5S4Kh,16504054.0
3129,,"Illinois, USA",,False,blink3npark,pos,#TeamMystic go! https://t.co/MhOdIRzM0U,3313853824.0
3130,,"Elk River, MN",,False,Kylee_lovesyouu,nan,"Pokémon go has gone too far, Nico got a tattoo of the team mystic logo 😐",158541039.0
3131,,"Atlanta, GA",,False,TeamMystic_GA,pos,When waiting for the weekend has you like: #TeamMystic #PokemonGo https://t.co/ZNYqcnRsKi,7.522350117478318e+17
3132,,"Tustin, CA",,False,ggjcrmd,pos,One more gym claimed for @TeamMysticPGO @TeamMystic_MSC Calling more #TeamMystic to come support! https://t.co/GD32hRD7uw,7.531455357420954e+17
3133,,"Glendora, CA",,False,lxke33,pos,#TeamInstinct⚡️,2363680184.0
3134,,"Albuquerque, NM",,False,obamadatrill,pos,Not gonna lie #TeamMystic be fire https://t.co/37tqwkeGeP,208397533.0
3135,,"Las Vegas, NV",,False,JinzieGO,pos,"If you're not with us, you're against us. #TeamValor https://t.co/537pML008C",2295428700.0
3136,,"Tulsa, OK",,False,JDBuffington,pos,"I
HAVE
THE POOOOOOOWWEEEEEERRRRR!!!
#TeamValor https://t.co/VlG38ujf4i",887907145.0
3137,,"Weymouth, MA",,False,ColinLauro,pos,So I just joined team instinct idk if that was a good choice or not,1426628773.0
3138,,"Scott Township, PA",,False,HannSalvo,pos,"Coworkers : You have any big plans for the weekend?
Me: Yup. 
#PokemonGO #TeamValor https://t.co/PQdV4gZaBx",23027605.0
3139,,"Michigan, USA",,False,stevenromolino,pos,Thanks to my #TeamMystic guys Mysterio and jjflipped for helping us with the gym and also winning t shirts,2352379908.0
3140,,"New Jersey, USA",,False,CoteLLC,pos,Took the Giant Alfred E. Neuman Statue at @topgunpb for #TeamInstinct. #PokemonGO https://t.co/HBaSgJ1o2z,276116689.0
3141,,"Spring, TX",,False,ReallyClark,pos,"Team Instinct, anyone else can catch hands",145407946.0
3142,,"Virginia, USA",,False,JohnMagnumz,pos,Team Valor is obviously the best...,2369709458.0
3143,,"Bellbrook, OH",,False,Tom_Keegan33,pos,@poisuniv @PokemonIife Team Valor is better 😏,1370689956.0
3144,,"Chicago, IL",,False,MissSaraAndrews,pos,GET OFF MY TRAIN!!! #PokemonGO #TeamInstinct #YellowTeam #Ghost https://t.co/P73Awqe9OE,21087335.0
3145,,"Las Vegas, NV",,False,DADBOWSER,nan,"Just remember guys, @JWonggg is with Team Mystic https://t.co/PGEUhnyLDa",74857147.0
3146,,"Galveston, TX",,False,MrMammoth,pos,"2nd stop on the official Pokémon pub crawl, get down here! #Galveston #Texas #PokemonGO #TeamValor https://t.co/6nANlEl3jf",54319952.0
3147,,"Brooklyn, NY",,False,caldie,pos,Loving Golduck great addition to #TeamMystic #PokemonGO https://t.co/fRYdAwiy8A,167182648.0
3148,,"Michigan, USA",,False,stevenromolino,pos,#TeamMystic,2352379908.0
3149,,"Los Angeles, CA",,False,ndebevoise,nan,My toilet is #TeamValor #PokemonGO https://t.co/wZqNrAT8wI,33115144.0
3150,,"Lockhart, TX",,False,GrayMadisen,pos,"If you're not #TeamValor , we're not friends :/",2955130501.0
3151,,"East Glenville, NY",,False,viniperess,pos,Todays society....when kids drive around at 10:15 screaming TEAM VALOR #PokemonGO 😂😂😂😂,2437720849.0
3152,,"San Jose, CA",,False,krispin41,pos,Team Mystic!! https://t.co/w7e9I6Nvxe,28913192.0
3153,,"Florida, USA",,False,15softball_life,pos,Go team Valor ✊🏼✊🏼✊🏼✊🏼 https://t.co/epB4WS8vVT,589286910.0
3154,,"New Hampshire, USA",,False,Cooney117,neg,Team Mystic can chortle on my balls I absolutely fucking hate them. Do you have to take ALL the gyms,851615346.0
3155,,"Sugar Land, TX",,False,_MatthewTYoung,pos,I joined team instinct bitches,2455580238.0
3156,,"South Lake Tahoe, CA",,False,__Joey_B__,pos,I'm team mystic but my hand don't do that  https://t.co/kLC2BDcmnh,3228507092.0
3157,,"Houston, TX",,False,andreaaaahh,pos,When Team Instinct finally holds a gym 💀💀 https://t.co/HhVYmUwR0Q,2174033835.0
3158,,"Iowa, USA",,False,CucumberSparklz,pos,#TeamInstinct is under appreciated.,2857578409.0
3159,,"Racine, WI",,False,TheLauralania,pos,I was team valor and no I got jolteon as well. I experimented and it's bars of eves different combat moves. https://t.co/F2V76tOgO6,2611049474.0
3160,,"Kenmore, WA",,False,idontcIaire,pos,@Porttttt team mystic 🤘🏼,601712502.0
3161,,"Charlotte, NC",,False,OtakuG0d,neg,Team valor trash just like moltres https://t.co/j0rEZplD7k,348040428.0
3162,,"Turlock, CA",,False,jaimee_all_over,neg,Team Instinct is so irrelevant that they can't even spell the teams name right  https://t.co/dmGtjxZafO,307469461.0
3163,,"Chesapeake, VA",,False,sstainback88,pos,@WhiteDynamite99 Team Valor,269469847.0
3164,,Universal CityWalk,,False,KnitehawkHD,pos,Decided to spend one last night out with my cousin before he leaves tomorrow morning. We are Pokémon hunting! #TeamMystic,714790459.0
3165,,"Austin, TX",,False,SharniciaZD,pos,When your Pigeot sitting pretty at the Gym #TeamValor #TeamRed https://t.co/M93Gz7raCg,408208070.0
3166,,"Greenwood, IN",,False,ktknapp,pos,#ShoutOut to my #TeamInstinct family... We get no Respect https://t.co/eRE0UODhC2,42244104.0
3167,,"Winter Garden, FL",,False,pablo_saldias98,pos,Team valor or no team,1877079541.0
3168,,"Austin, TX",,False,SharniciaZD,pos,@day_haha @CatchEmAlI hahaha hate us cuz you ain't usss #TeamValor,408208070.0
3169,,"Kendall West, FL",,False,DjBweezyBird,pos,@TheBardockObama @Mesmeratized stealth rock destroys Moltres and articuno. #TeamInstinct,380027616.0
3170,,"Roseburg, OR",,False,eliloomas,pos,Team mystic  https://t.co/GgSSAD3VMB,19457778.0
3171,,"Harvey, IL",,False,jorge2901_,pos,#TeamInstinct https://t.co/w38FhKxoWC,7.512158422731612e+17
3172,,"Twentynine Palms, CA",,False,keridel,pos,@Just_Reboot #TeamValor https://t.co/25V0033NPb,26880929.0
3173,,"Wayland, MA",,False,OliviaOrz,pos,@CatesChance1997 ummm I'm team mystic blue team for the win💙💙💙,422896604.0
3174,,"Denton, TX",,False,miss_alimere,pos,"I am SURROUNDED by #TeamInstinct gyms, and it makes me so happy. #pokemongodenton",18792051.0
3175,,"Merrifield, VA",,False,snngjong,pos,i want a jolteon but i Need a flareon because #TeamValor,1515281306.0
3176,,"Carteret, NJ",,False,vR_Karma,pos,Team mystic we the best team in the league,332639308.0
3177,,"Carle Place, NY",,False,ChiefVolfan615,pos,My 5k egg while my lucky egg was on holy shit! #TeamMystic @TeamMysticPGO https://t.co/j07zMC20io,23285804.0
3178,,"Columbus, GA",,False,_Cool22Stories,pos,Team Instinct ✊🏾,413450593.0
3179,,"Racine, WI",,False,TheLauralania,pos,We are rivals. Not enemies. Still. Go team valor. https://t.co/KQkqoxrJtS,2611049474.0
3180,-78.4865,"Charlottesville, VA",38.0345,False,strongedesigns,nan,Separations for my Team Instinct poster are out. I'm aiming to get at least one poster a week… https://t.co/ZFmtYXoRoT,23267654.0
3181,,"Lawrenceburg, IN",,False,_emosupremo,pos,@ScottWarner18 when the time comes pls choose team valor!!,1288025467.0
3182,,"Huntington Beach, CA",,False,EricMambaChan,nan,Just saw someone with the team Valor eagle on the back of their car,1639998080.0
3183,-97.72475129,"Austin, TX",30.37133,False,mandylowry,pos,Gotta catch 'em all! Holding down team #valor at the local game shop. @ Emerald Tavern Games and… https://t.co/JjtH8L2sI6,54343507.0
3184,,"Holtsville, NY",,False,caprisunth0t,nan,it pisses me off that knocked loose is team valor,1476218306.0
3185,,"Homestead, FL",,False,ippyg,pos,Sunsets while I battle #PokemonGO #PokemonGoMiami #TeamValor #TeamValorMiami #MiamiSunset #AR https://t.co/XlOICheDzZ,3385377171.0
3186,,"Pembroke Pines, FL",,False,jbsuprme,nan,Team Valor tho https://t.co/PEIc8JQfYh,2744780489.0
3187,-85.65387700000001,"St Matthews, KY",38.252959999999995,False,Phoxphire,pos,"OMG! OMG!! OMG!!!

It's your mom. 

#pokemongo #teaminstinct #snorlax @ Bluegrass Brewing… https://t.co/MLXru8qwg7",21512923.0
3188,,"North Carolina, USA",,False,JayPotter2014,pos,@Pokemon_Days im proud to be @TheRealStanLee lol #TeamInstinct,3191625342.0
3189,,"Bel Air North, MD",,False,mojay_tacka,pos,Team Mystic is # 1 https://t.co/Ne9syMl05b,716308562.0
3190,,"Monroeville, OH",,False,AdamRog732,neg,I honestly feel so betrayed like how could you. I loaned you my trust and you join #TeamValor,2271004327.0
3191,,"Missouri, USA",,False,soapy_s,nan,I bet all of sigma pi is team instinct.,748413012.0
3192,,"Nashville, TN",,False,MMO_mAdman,pos,Caught these 2 earlier while headed to pick up sushi #PokemonGO #TeamInstinct https://t.co/aaLKGbxHEJ,4378814776.0
3193,,"Elizabethtown, PA",,False,deejcolona,pos,@dudewizard boooooooo #instinct,39974183.0
3194,,"Alabama, USA",,False,Thompson_Era,pos,#TeamMystic 🔵,520475566.0
3195,,"Costa Mesa, CA",,False,blueberriboi69,pos,Las Vegas is starting to turn red... #TeamValor,7.336966656437125e+17
3196,,"Alabama, USA",,False,Alec_Vz1,pos,"After countless hours of thinking about it I have decided to take my talents to #TeamValor, 🔥🔥 https://t.co/lh4b38YEXK",768567403.0
3197,,"Arlington, TX",,False,michaeliot,pos,I finally control a gym but I'm not gonna tell you where because I don't wanna be dethroned. If you find it be nice #TeamInstinct #PokemonGO,113443081.0
3198,,"San Diego, CA",,False,whoisrichmon,pos,@Xelleon team valor is better,3234684409.0
3199,,"Middleton, WI",,False,JamesRoll1,pos,#TeamValor all the way,532653156.0
3200,,"Palm Springs, FL",,False,TheRealPatrickI,neg,The only thing #TeamMystic is good at is talking about themselves #sickburn #butreally,867089743.0
3201,,"Hellertown, PA",,False,KevinTilsner,pos,I claim this for #TeamInstinct #PokemonGO #PokemonGOPA https://t.co/qNczvI7DeW,2329141010.0
3202,,"Blue Ash, OH",,False,SavorySizzam,pos,"The guy at the urinal next to me just leaned over to check what team I'm on in Pokemon Go
1) Team Valor 
2) Expect a call from my lawyer",2555083470.0
3203,,"Portland, OR",,False,edercampuzano,pos,Somebody is definitely showing off her #TeamValor pride today. #PokémonGo #PokémonGoPDX https://t.co/S5G5yW64Y0,39443888.0
3204,,"Asheville, NC",,False,averagejosh,pos,"Attention, Twitter. I have an announcement.

I've decided I'm taking my talents to Team Mystic.",90806312.0
3205,,"Bell Gardens, CA",,False,Yerrboii,nan,@wzrdeddie and I just took over a #teamvalor gym 💪🏻🤘🏻,841926428.0
3206,,"Georgia, USA",,False,King8Logan,pos,if you on team instinct you real,2355819341.0
3207,,"Texas, USA",,False,Noahmcclain,pos,You guys may be hating on Team Instinct but we have the gang with us https://t.co/YGQ9jGNlyP,41377459.0
3208,,"Anchorage, AK",,False,_beyondHippie,pos,"@fylertox I'm down, I'm team instinct too so we can definitely destroy some gyms",2305986718.0
3209,,"Midtown, Atlanta",,False,Ada_Wood,pos,Gym Leader of the Illuminati 💪🏼💙#TeamMystic #Atlanta https://t.co/4pAdKfsH4x,709883428.0
3210,,"Piscataway, NJ",,False,malcolmblaze,pos,#TeamValor,27245465.0
3211,,"Cheektowaga, NY",,False,juiceybasedgod,pos,#TeamInstinct😈😈😈 https://t.co/mtr3lx7Ndr,55984117.0
3212,,"Portland, OR",,False,IzzYisaBeast_11,pos,@thatcapicornego #TeamInstinct,34558344.0
3213,,"Anchorage, AK",,False,BeeRyeWilly,pos,Say Hi! 💛 #TeamInstinct @BerryMaryy @siahmere @_JOHNRAYMAR_ my third one lol https://t.co/0ZTHXCl23O,387287907.0
3214,,"Frisco, TX",,False,h_rosie_,neg,@bradenireland team valor? Really? I thought more highly of you,1733569230.0
3215,,"Ann Arbor, MI",,False,ejk,pos,"@A2_POKeWATCH first gym victory, leveled up the gym and left my #2 Pokemon. #TeamMystic #A2isBlue #GoBlue https://t.co/m36XPlDWTc",8560112.0
3216,,"Balch Springs, TX",,False,karlaacar,pos,Team mystic all the way ⛽️🅰🆖 ‼️💯🔵💪🏿,2699593651.0
3217,,"Houston, TX",,False,Stop55085926,pos,@PokemnGoHouston  Team Valor at Herman Park! 👊🏾 https://t.co/MWSTIEvon9,2180807856.0
3218,,"Corcoran, CA",,False,1Chocolate_Rain,pos,Whose on team mystic in pokemon go?,547202442.0
3219,,"Sappington, MO",,False,JDandTurkelton,pos,#TeamMystic,77654638.0
3220,,"Muncie, IN",,False,MirandaMinnick,pos,"Ya girl took over Rec Center gym, but it won't last long because I don't have any #TeamValor friends 😂 #PokemonGO https://t.co/xCzwur7YMv",435518206.0
3221,,"Sterling Heights, MI",,False,hybridmongoose,pos,Representing go #TeamValor #PokemonGO https://t.co/f3DB5jd8YJ,3013856166.0
3222,,"Portland, ME",,False,hilarycakes,nan,Donald Trump is team instinct,59173677.0
3223,,"San Antonio, TX",,False,GregZarzosa,pos,@pokemasterroy welcome to #TeamValor 😎,553249313.0
3224,-96.3667,"Bryan, TX",30.6655,False,Bluetieguy99,pos,"#wwesupercard please support #TeamBlue on my team @ Bryan, Texas https://t.co/ujGHePhexl",2584960579.0
3225,,Homer Community Schools,,False,WinchDawg24,pos,There's a new squad in town. #GymTAKEOVER #TeamInstinct,242978975.0
3226,,"Nashville, TN",,False,azurada23,pos,This majestic beast is guarding the clock near the Madison Branch Library. #PokemonGO #TeamMystic https://t.co/rxF23mUu98,401065790.0
3227,,"Bryan, TX",,False,Bluetieguy99,nan,#WWESuperCard #TeamBlue support my team for super rares only https://t.co/7dmm6HT6wP,2584960579.0
3228,,"Maryland, USA",,False,meleaidk,neg,Sam is team valor I am so upset,2924224464.0
3229,,"Eagan, MN",,False,wubino,pos,I finally took over a gym! #TeamValor #PokemonGO https://t.co/CjgMiiMVqt,3012042740.0
3230,-75.1293793,"Camden, NJ",39.9418983,False,BSilverio20,pos,Arnel Pineda &amp; #Journey rockin those #TeamMystic colors. #PokemonGO #SeparateWays @ BB&amp;T Pavilion https://t.co/xZ8t9yylJ9,2423030089.0
3231,,"Carson, CA",,False,PzychoCzr,nan,Only way I'll join team instinct is if they add gen two Pokemon and have the legendary beasts/Raikou,764801587.0
3232,,"Montgomery, GA",,False,ItzYerBoiz,pos,Listening to Double Trouble (Team Rocket)  on @SlackerRadio and repping #TeamValor https://t.co/zd4XV11ExQ,2742090779.0
3233,,"Maryland, USA",,False,meleaidk,pos,#TeamInstinct,2924224464.0
3234,,"Texas, USA",,False,dezwyatt,pos,🌩⚡️T E A M  I N S T I N C T⚡️🌩 #TeamInstinct,3105949027.0
3235,,"Holly, MI",,False,BGPulvix,pos,@maddiemill_ @eGrAirCougar no #TeamInstinct,545630582.0
3236,,"Hillsboro, OR",,False,NischalMali,pos,"I'm an athlete, musician, scholar, and future soldier. But I am also team instinct #TeamInstinct #pride",731115782.0
3237,,"West Lafayette, IN",,False,KevSlider,pos,MEOWTH THAT'S RIGHT! #TeamRocket #TeamMystic #PokemonGO https://t.co/ATRJUyxhJ4,14124609.0
3238,,"Creve Coeur, MO",,False,dacheezypuffs,pos,"#TeamValor #PokemonGo 
https://t.co/B7SYeh02Nd",94468766.0
3239,,"Country Club, CA",,False,Teehahduh,pos,"First I'll take ya gym, then I'll take ya girl. #TeamMystic",270793488.0
3240,-74.82344616,"Medford, NJ",39.89962378,False,bellamuerte117,pos,"Today I took down a gym #accomplished #teammystic #pokemongo #scyther @ Main Street, Medford. https://t.co/UicssWvbC1",88139526.0
3241,,"Texas, USA",,False,ajaygomez,pos,My sister sent me this lol I'm on team instinct. 😅 https://t.co/HnWeOVNyUQ,579876393.0
3242,,"West Virginia, USA",,False,ScarterBen,pos,Team valor  https://t.co/t8yfro8OIl,1877764772.0
3243,,"Virginia, USA",,False,qtkookie,pos,lmao no one is on team instinct I'm weak,2490066700.0
3244,,"Blackwood, NJ",,False,qilcy,pos,LETS GO TEAM MYSTIC💞💞💞👅👅😂😂😂 https://t.co/KqCod6f1rU,4661193683.0
3245,,"Akron, OH",,False,ClemonsJake,pos,I caught 11 Drowzee's at Lock 3 in downtown Akron! #PokemonGo #TeamMystic,246064021.0
3246,,"Land O' Lakes, FL",,False,KissMy_Reardon,pos,Team Mystic will reign supreme  https://t.co/WQaXlR9jqX,630620844.0
3247,,"Marion, OH",,False,Jabbadaputtz,pos,@MysticPGO go team mystic https://t.co/Ni484dsK3Y,4820331538.0
3248,,"Jamestown, ND",,False,Richardkraft5,pos,On team instinct #PokemonGO #TeamInstinct https://t.co/THMbMyASxY,3057131506.0
3249,,"Alabama, USA",,False,TrevorGrady_,pos,#TeamInstinct #amiright?,2731247397.0
3250,,"Omaha, NE",,False,im_so_aTORable,pos,@PhiPhiOhara Team Valor for days!!!,195969857.0
3251,,"Vero Beach, FL",,False,cheetahsteroids,pos,#teamvalor,974949067.0
3252,,"San Mateo, CA",,False,650god,pos,#TeamInstinct https://t.co/1KdW2h0s4v,1649108066.0
3253,,"Chicago, IL",,False,trini87,pos,Team Instinct taking over Humboldt and Wicker Park,26296758.0
3254,,"Washington, DC",,False,ayeitsravennnn,pos,shoutout to #TeamValor and owning the @WhiteHouse gym 😏,4687148726.0
3255,,"Frederick, CO",,False,ajhb64,pos,Team valor 🔥🔥🔥,1046373440.0
3256,,"Maryland, USA",,False,_AyeeCharliee,nan,Vs UP NIGGA #TeamValor https://t.co/rOeUQ2ZmEZ,1436590134.0
3257,,"Ocala, FL",,False,brooksasanoun,pos,@hotrobots i'm out of town this week :( but I'm defo down to follow slightly behind you and retake all yr gyms for the glory of team mystic,21360946.0
3258,,"Bellingham, MA",,False,patrickneville,pos,@continuants nice!!! team mystic!!!! woo,14299859.0
3259,-81.47483199999999,"Orlando, FL",28.477878999999998,False,SirZac,pos,"Life goal complete! Go #TeamMystic! #PokemonGO @ Margaritaville, Orlando https://t.co/m6o7c4jTjC",14150493.0
3260,,"Virginia Beach, VA",,False,0SwanPrincess0,pos,Walks around Baltimore in a team valor shirt and HEELYS,1135768740.0
3261,,"Upper Darby, PA",,False,mcgurkthough,neg,My sister joined team instinct..... Further proof she's the worst,322982715.0
3262,,"Rancho Cordova, CA",,False,CaraReyenga1,pos,Getting the team involved with Pokémon Go! #TeamValor #MobileOneSAC @Mobile1_SteveO @dperry2929 @MobileOneLLC https://t.co/WY2DAKBHzu,1105145587.0
3263,,"Brentwood, NY",,False,dxprxssinq,nan,i hate the reputation team valor made for themselves as a valor i feel like im not at all like what these tweets are saying like im not mean,2465226623.0
3264,,"Malden, MA",,False,TeamTemp0,pos,@ManusGaming it's there any other logical option?? #TeamValor 4 lyf,267090165.0
3265,,"Brownsville, TX",,False,sirjoshofmosh,nan,I think I'm gonna pick team instinct because I feel bad for them,465078805.0
